var_0,var_1,var_2,var_3,quality
7,16,8,19,6.781508808272953
40,17,35,51,24.28573070125605
18,24,26,32,24.382088696957922
19,7,48,3,3.9644225561280284
43,3,27,8,4.3305448427383775
30,20,29,41,28.748524956664575
52,25,10,12,10.347131546509509
16,12,49,19,17.279034138681713
18,6,24,6,8.786913675209291
48,34,3,41,1.2798835959636943
26,42,8,11,7.613661361048425
44,10,14,48,14.166495465116258
37,8,3,5,1.3401169286635208
19,43,18,51,21.425309018493106
36,51,10,34,10.382303742576902
21,32,39,13,18.227273497652114
20,46,8,33,7.613661361048425
50,36,15,49,17.285239473573633
36,38,48,19,26.042427643698215
32,21,21,6,8.786913675209291
9,46,48,45,11.945135747096126
9,28,39,20,11.945135747096126
20,36,51,40,27.099310934879416
9,38,19,26,11.92194083112208
44,44,29,27,36.10463055182247
30,29,5,47,3.306701985466447
4,45,40,4,4.699724483438887
11,35,20,25,14.663931188488696
50,6,8,10,7.428033217207134
51,30,8,31,7.613661361048425
37,24,14,20,16.030262020784786
36,15,51,36,22.606150540220167
22,25,44,39,29.839532186341643
26,29,46,40,35.27852427812608
32,20,5,44,3.306701985466447
48,35,32,30,41.111782115418045
9,26,11,24,10.480478473401
3,22,5,29,2.0058771384662406
40,4,46,44,7.4950814797713186
3,8,27,48,3.643359285151712
8,11,35,32,10.532551802911058
33,39,45,17,23.18951257063339
22,29,23,52,27.712519302632852
27,40,39,36,36.898052420443
41,3,14,6,4.325250626544087
7,3,19,33,4.284058687411821
20,4,29,31,7.495051035858074
42,33,39,50,46.56645791602099
37,34,39,40,48.06462921927779
17,16,42,33,22.189517410226884
26,5,14,17,10.05252743021461
33,46,16,23,18.743615962788514
23,5,32,48,10.119319544986178
50,11,31,5,7.340551356923348
44,41,47,7,10.077242479384134
31,37,27,33,33.91172232497898
27,15,23,5,7.340551356923348
29,22,40,48,33.38198370627715
14,30,32,52,18.817476941744857
40,30,12,15,13.258291870824687
36,48,51,15,20.7828211894305
12,18,20,42,15.947779139801225
11,19,48,52,14.663931188488696
12,12,8,41,7.613661361048425
32,52,41,44,43.81926269511641
30,44,5,44,3.306701985466447
10,13,12,18,11.842076658725581
43,35,36,15,20.7828211894305
9,4,12,7,6.994279804565606
37,37,26,52,32.54568610956562
32,44,29,17,23.18951257063339
20,3,26,34,4.322726747138605
44,49,38,26,36.0882862129122
7,52,36,49,9.071009128282014
38,49,30,40,38.25801379885806
16,46,43,42,21.630848065935965
46,34,37,22,31.231408962873296
21,10,3,6,1.3906938013928212
3,32,19,44,3.643359285151712
52,21,8,37,7.613661361048425
15,43,15,19,17.41737476895973
15,19,45,13,17.177532687395914
39,17,18,24,21.981473649414855
43,38,13,15,14.476212086726052
6,13,28,45,7.710440851639495
18,9,12,28,12.494177196916809
52,16,46,23,24.011629204485306
20,32,31,43,27.099310934879416
33,21,42,17,23.961620692521223
42,35,40,25,34.673262025954195
12,43,20,45,15.947779139801225
39,29,26,27,32.18078013673632
38,15,26,5,7.340551356923348
21,34,47,13,18.227273497652114
30,9,46,18,13.776922894680038
20,4,25,35,7.495051035858074
28,6,24,30,10.530994928565253
42,12,36,34,17.338261127576928
25,28,11,39,11.771938983616257
21,43,52,43,28.500078843938756
20,48,4,36,2.0461696335446353
39,15,24,52,22.595738276039352
52,33,32,25,34.673262025954195
33,19,41,14,19.423162995153362
46,17,13,26,14.748826161780944
50,36,36,47,46.32490753542247
51,40,9,9,9.008418636826542
7,44,24,24,9.071009128282014
21,25,14,28,16.030262020784786
8,37,33,25,10.532551802911058
21,25,11,17,11.771938983616257
3,43,41,20,3.643359285151712
7,37,29,9,8.938123139524976
49,21,20,43,24.182891991925068
21,50,34,11,15.448635835385595
28,14,14,3,3.521110412390976
29,44,9,24,9.100079595829946
43,21,40,33,29.892991498675066
25,37,22,15,20.7828211894305
25,52,4,25,2.0461696335446353
8,5,14,9,9.56160171294314
13,41,41,21,17.4338837230921
10,16,24,45,13.296711246863644
33,37,33,34,42.00017794904642
11,50,7,9,5.759942667785868
7,50,43,22,9.071009128282014
45,24,4,7,2.0419221194564
40,30,48,24,33.33135772953687
12,17,45,21,16.073273729670852
26,43,34,42,35.27852427812608
8,38,19,51,10.532551802911058
33,32,20,52,24.270038669231344
33,24,49,39,35.16964742181624
26,43,33,7,10.077242479384134
22,46,38,3,3.521110412390976
5,8,33,43,6.325302347440235
4,50,15,41,5.030152666954766
51,32,35,5,7.340551356923348
38,20,11,6,8.95778594775114
32,36,32,4,6.165207432065431
3,5,26,30,3.643359285151712
10,27,49,6,8.700543999098945
39,36,51,33,45.27494923654268
17,10,52,18,14.671170030825905
22,45,35,52,29.839532186341643
46,10,40,7,9.39562653228603
16,52,42,33,21.630848065935965
12,46,5,7,3.18746772005689
48,22,52,35,33.42351682842548
52,36,20,8,11.385257925414827
34,30,30,8,11.385257925414827
35,23,3,46,1.2798835959636943
9,21,35,36,11.945135747096126
43,3,20,7,4.33494607992254
37,30,5,28,3.306701985466447
41,33,12,33,13.337273309863852
11,10,38,6,8.324136892275655
19,12,29,39,17.325264944391105
22,37,18,25,21.425309018493106
49,25,19,3,3.521110412390976
22,26,22,13,18.227273497652114
50,48,7,35,6.171741527903025
25,5,48,52,10.119308547619115
14,14,36,23,18.479566334578927
17,50,44,9,12.40638673476884
50,32,14,23,16.030262020784786
17,49,23,27,22.93663283718871
43,24,44,19,26.042427643698215
51,20,7,42,6.171741527903025
45,37,28,3,3.521110412390976
7,8,30,43,9.071009128282014
35,4,28,38,7.495081123759223
36,49,5,49,3.306701985466447
37,51,34,11,15.448635835385595
31,17,46,7,10.077242479384134
45,18,41,27,27.961758960465964
39,31,11,26,11.771938983616257
17,9,47,49,13.776282490663872
13,24,7,31,6.171741527903025
51,32,35,42,45.17475432531758
48,18,52,5,7.340551356923348
33,40,27,34,33.91172232497898
51,32,35,48,45.17475432531758
4,28,5,9,2.430005973240606
4,43,3,10,1.2798835959636943
31,11,12,34,13.54175929320216
46,36,12,42,13.337273309863852
42,45,45,24,33.33135772953687
37,8,5,51,3.306701985466447
48,11,31,37,17.451030389671914
42,21,3,20,1.2798835959636943
25,26,49,13,18.227273497652114
8,20,33,40,10.532551802911058
37,3,12,32,4.326291726108216
12,11,49,5,7.340551356923348
31,42,29,37,36.62407822834157
14,40,38,9,12.385886441328026
43,7,23,49,12.698345448714864
14,43,27,18,18.817476941744857
40,31,12,22,13.337273309863852
3,51,7,6,3.358130849434123
52,18,42,44,27.96261853672788
27,11,4,13,2.0461696335446353
21,36,43,4,6.165207432065431
24,16,44,16,22.211547987002767
27,46,23,9,12.40638673476884
7,5,45,23,9.012705503496758
9,12,50,47,11.834562812192878
31,16,5,3,3.4330335522512936
46,18,11,22,11.771938983616257
40,12,41,18,17.33767565737961
19,50,22,30,25.119216170382238
29,41,29,35,36.74563709485069
38,16,43,19,23.922419534651453
32,36,11,18,11.771938983616257
4,41,46,21,5.030152666954766
8,3,27,44,4.352105003493108
37,9,52,11,13.669939485390644
43,19,34,24,27.281700833437448
15,36,20,17,20.097858707142407
37,12,31,52,17.338269032298022
18,51,25,5,7.340551356923348
48,38,49,23,31.6144708443828
49,36,30,20,27.38858802049817
9,4,8,28,6.436368624974778
21,14,30,46,21.625895444602072
21,16,34,33,23.964567497246506
46,19,38,26,27.299553643663206
40,33,11,22,11.771938983616257
23,29,36,5,7.340551356923348
4,46,3,29,1.2798835959636943
13,13,38,22,17.169015679829336
25,36,6,8,4.581829190463551
22,26,24,17,23.18951257063339
4,46,3,24,1.2798835959636943
34,39,7,46,6.171741527903025
18,37,17,14,19.305239582328852
20,7,47,46,12.698345448714864
14,3,28,37,4.323107813590441
26,10,30,24,14.67533317723123
5,20,9,45,6.042243912571928
16,38,31,43,21.630848065935965
52,25,39,46,36.386941098366265
38,40,31,42,39.52895182022322
30,6,25,21,10.530951973216737
21,18,41,15,20.268277966463856
18,49,8,49,7.613661361048425
18,16,15,45,17.285239473573633
38,33,36,40,45.2043177659413
34,17,50,14,19.423162995153362
30,40,27,32,33.91172232497898
48,5,42,17,10.119319544986178
39,23,7,42,6.171741527903025
6,3,8,14,4.376334335873656
15,35,7,4,4.93849594610304
49,12,19,15,17.30726977437691
31,8,36,23,13.976521000085722
34,4,36,52,7.495081479087984
9,11,32,13,11.834562812192878
21,4,10,33,7.26744837073597
40,51,49,16,22.211547987002767
34,46,16,52,18.743615962788514
35,42,48,11,15.448635835385595
50,24,18,38,21.425309018493106
42,40,51,49,57.49050032803405
50,48,36,32,44.78886338851048
10,30,12,12,12.022834890686724
15,3,34,34,4.322577653941094
44,28,44,52,41.344602645839295
33,13,7,41,6.171741527903025
31,11,49,23,17.45044767237609
35,11,29,35,17.45098555926514
14,10,14,20,14.187533391029033
3,20,15,32,3.643359285151712
39,13,34,49,20.091506507633753
20,29,21,13,18.197175412929568
43,5,52,42,10.119302189289888
32,35,35,6,8.786913675209291
27,14,17,33,20.346975550362707
45,33,52,14,19.423162995153362
44,11,49,3,3.521110412390976
16,46,22,29,21.556773775133255
6,6,26,15,7.717177785489021
15,39,32,10,13.154049821321847
22,36,28,36,29.883152537354373
32,3,34,50,4.322721703575442
22,7,51,36,12.698345448714864
22,42,15,5,7.340551356923348
49,11,6,18,4.581829190463551
13,51,27,9,12.293919459357609
29,14,46,51,21.648406975711797
34,45,25,22,30.078678520970414
47,25,46,36,36.386941098366265
15,17,5,33,3.306701985466447
25,43,46,46,34.124673033991286
39,21,44,8,11.385257925414827
47,42,24,41,29.88364207884479
19,26,38,46,25.76578342538183
16,42,18,36,20.24263673015129
25,10,52,14,14.686011867832597
39,21,4,3,2.2369046487429665
15,13,43,3,3.521110412390976
3,47,41,36,3.643359285151712
35,14,48,16,20.82678320722392
43,44,31,41,39.52895182022322
49,41,11,13,11.519586968616203
36,9,27,35,13.777503437990548
27,33,15,8,11.688188130854192
35,43,16,24,18.743615962788514
4,31,38,3,4.319688460015364
41,18,28,41,27.964764669667996
9,6,3,16,1.2798835959636943
6,37,9,10,6.933348281819898
44,31,46,34,44.98466247845749
33,20,44,31,28.736008178792744
21,14,23,39,21.659205233294525
28,8,4,36,2.0461696335446353
28,20,52,16,22.211547987002767
9,52,30,48,11.945135747096126
19,16,41,15,19.38799591247211
24,12,28,20,17.33892097490741
43,28,41,45,41.344602645839295
43,40,49,13,18.227273497652114
47,38,15,4,6.165207432065431
51,47,47,29,40.32730171833016
45,4,52,11,7.495051035858074
24,51,45,18,25.6867927737633
35,48,11,48,11.771938983616257
18,9,17,33,13.755897087849567
35,7,52,12,12.614234729537078
25,18,13,23,14.748826161780944
37,36,43,48,49.470318812471135
42,14,9,47,9.100079595829946
26,45,10,6,8.664697052387943
41,3,12,49,4.326291726108216
50,32,38,24,33.33135772953687
12,51,5,36,3.306701985466447
9,25,45,15,11.92194083112208
26,3,12,34,4.326291726108216
42,31,44,5,7.340551356923348
6,41,27,5,5.875718596920853
35,42,38,36,46.67366782557705
39,27,41,28,38.341523594999366
15,23,37,7,10.077242479384134
11,23,44,19,14.663931188488696
47,43,6,40,4.581829190463551
26,12,25,8,11.385257925414827
45,45,52,42,57.400574673223744
29,13,34,6,8.786913675209291
39,24,44,39,35.16397084909911
43,13,22,20,20.030746903411956
4,35,44,35,5.030152666954766
38,48,28,36,35.3450480647201
14,52,34,9,12.385886441328026
48,21,34,23,29.742181006168956
48,47,5,14,3.306701985466447
9,35,40,18,11.945135747096126
35,3,12,30,4.326291726108216
20,36,33,26,27.099310934879416
23,4,45,45,7.495084622381868
4,7,35,13,4.9683996260209975
19,3,15,48,4.323638113811747
22,31,26,36,29.58711148810236
20,36,36,17,23.54655588470932
16,11,33,25,17.341538152079423
40,48,31,23,31.6144708443828
13,50,22,8,11.861999390597646
13,47,23,7,10.129065772045537
28,8,3,42,1.2798835959636943
27,41,3,46,1.2798835959636943
39,27,45,25,34.673262025954195
36,46,4,32,2.0461696335446353
48,52,22,44,27.074072341678804
5,21,14,39,6.380362326438906
37,15,36,9,12.40638673476884
25,29,37,28,33.93443190549312
41,27,35,12,16.24646562650957
43,48,18,41,21.425309018493106
40,6,26,28,10.530994928565253
5,10,6,44,3.873400567412011
39,38,17,11,15.448635835385595
18,7,51,14,12.739740704841727
14,26,41,19,18.817476941744857
21,18,45,26,27.53761222685279
5,7,9,23,5.981726282882091
50,33,43,25,34.673262025954195
8,12,39,33,10.525187176755567
6,45,52,42,7.710440851639495
18,45,7,35,6.171741527903025
32,17,14,15,15.756240604721487
7,43,18,4,5.403091762765645
3,50,3,11,1.0915126564873032
21,16,43,26,23.964567497246506
45,41,19,37,22.906520752615467
37,40,3,19,1.2798835959636943
11,51,48,52,14.663931188488696
47,13,52,52,20.0915116621622
11,7,7,14,6.212248725841886
47,26,20,17,23.694546383619784
35,38,52,31,42.77265114028044
34,9,41,32,13.777535347738228
23,38,24,24,29.08226414215891
9,21,52,51,11.945135747096126
3,35,13,49,3.643359285151712
39,22,17,42,20.154154428458536
11,49,17,47,14.580866379514216
49,9,29,5,7.2692338331421125
10,50,28,23,13.296711246863644
32,21,36,36,29.894043865892563
5,39,42,17,6.380362326438906
9,46,46,25,11.945135747096126
4,21,37,29,5.030152666954766
37,24,7,44,6.171741527903025
10,32,39,21,13.296711246863644
18,3,52,15,4.322842716198974
47,49,41,6,8.786913675209291
25,8,26,6,7.579315767447218
7,32,39,26,9.071009128282014
16,48,44,16,21.022864866450423
21,49,32,41,28.500078843938756
31,27,18,5,7.340551356923348
19,8,38,52,13.97928511689099
43,25,29,50,36.23153147245385
46,12,39,22,17.33798691405316
11,19,11,23,11.771938983616257
10,46,38,32,13.296711246863644
6,49,7,24,5.408740746744695
10,45,7,47,6.171741527903025
23,41,21,4,6.165207432065431
8,22,28,4,5.815786456824123
35,5,8,26,7.661466944698486
37,18,22,40,26.855371979995013
9,52,40,4,6.165207432065431
31,12,27,29,17.33845388995093
7,36,19,33,9.071009128282014
10,28,39,30,13.296711246863644
50,8,26,11,13.718740649035517
28,14,41,48,21.648059613849515
5,46,26,41,6.380362326438906
46,11,27,46,17.451075221083588
20,31,23,47,26.496178603240182
34,29,50,49,41.7219832988972
34,35,39,26,36.0882862129122
37,26,40,11,15.448635835385595
3,31,29,45,3.643359285151712
40,45,26,29,32.54568610956562
17,34,48,9,12.40638673476884
30,30,6,20,4.581829190463551
43,36,3,45,1.2798835959636943
29,9,35,31,13.777533470680048
4,21,32,37,5.030152666954766
3,7,42,48,3.643359285151712
33,27,42,28,38.341523594999366
50,18,20,18,23.245724973143954
39,39,23,42,28.52706852303215
44,47,32,17,23.18951257063339
32,36,44,9,12.40638673476884
48,52,36,39,46.41683447613177
19,36,37,12,16.24646562650957
33,47,14,34,16.030262020784786
42,3,23,37,4.322722605510799
12,36,41,24,16.002886700582827
17,10,39,22,14.671170030825905
28,18,12,10,11.827556699366442
29,40,12,49,13.337273309863852
34,43,28,11,15.448635835385595
11,18,7,8,5.759942667785868
38,14,23,31,21.659205233294525
40,47,21,10,13.29598592175499
5,23,33,18,6.380362326438906
47,29,50,23,31.6144708443828
37,37,48,47,50.456273971148775
40,8,28,39,13.976422352255415
40,37,35,37,44.8695349684684
27,23,8,17,7.613661361048425
14,49,29,40,18.817476941744857
42,12,7,32,6.171741527903025
45,39,38,26,36.0882862129122
31,12,39,39,17.338259303406748
37,7,19,29,12.702314203669069
11,28,34,10,12.17967126823854
33,6,17,9,10.538684463160356
42,25,16,10,13.154049821321847
23,18,38,44,27.825355966866162
35,24,43,5,7.340551356923348
31,28,30,18,25.6867927737633
34,5,22,32,10.119231567735284
15,22,18,20,19.497399117446573
3,33,26,26,3.643359285151712
6,37,31,49,7.710440851639495
47,26,14,25,16.030262020784786
21,30,36,9,12.40638673476884
30,16,40,50,24.00639654206133
22,42,9,32,9.100079595829946
7,39,23,33,9.071009128282014
33,40,48,43,45.15327945800606
36,37,52,46,48.94339373269236
32,35,15,27,17.285239473573633
29,45,11,20,11.771938983616257
20,5,32,30,10.119319544986178
47,6,34,52,10.531014420977574
7,19,44,10,8.938123139524976
16,28,25,11,15.448635835385595
13,14,33,18,17.265303062701406
3,10,26,6,3.631447625269085
31,12,20,20,17.342310431825005
14,4,16,52,7.4921870614539605
9,49,3,45,1.2798835959636943
13,9,47,36,13.859967720399338
49,50,40,28,39.13950037625863
7,33,34,37,9.071009128282014
48,15,30,16,21.65780018147565
46,26,5,45,3.306701985466447
24,29,4,31,2.0461696335446353
17,14,18,52,21.31208997038795
40,30,3,45,1.2798835959636943
24,31,8,46,7.613661361048425
46,25,23,17,23.18951257063339
17,25,8,19,7.613661361048425
49,9,20,40,13.776282490663872
30,21,43,50,29.894043865892563
41,50,25,15,20.7828211894305
46,52,51,46,62.71283663441649
22,26,20,33,24.270038669231344
46,12,40,28,17.338269032298022
50,4,32,3,3.0909862853462413
22,12,8,10,7.573697979694653
51,45,24,45,29.88364207884479
51,26,45,36,37.82292083325907
34,47,25,20,27.38858802049817
29,27,41,14,19.423162995153362
12,20,14,12,14.742784564387314
32,48,29,15,20.7828211894305
42,8,11,18,11.791019004367554
22,21,26,3,3.521110412390976
29,27,34,32,38.52690669748726
45,25,40,11,15.448635835385595
52,19,50,50,27.296968829168193
29,35,32,38,38.90956745808921
18,45,39,14,19.582592154917705
34,50,48,18,25.6867927737633
50,24,25,42,31.487801221002847
46,10,30,41,14.675376588965666
50,34,46,28,39.13950037625863
21,15,37,45,22.610999286955256
3,41,23,10,3.643359285151712
48,9,6,18,4.581829190463551
37,51,39,15,20.7828211894305
5,23,30,9,6.229872947263554
44,36,31,10,13.29598592175499
16,14,16,19,19.109354531646584
34,38,22,11,15.448635835385595
15,29,49,39,20.229309807366498
36,33,33,24,33.33135772953687
19,11,14,5,7.340551356923348
27,18,16,19,18.743615962788514
18,12,36,9,12.40638673476884
28,14,29,37,21.648754398266753
40,36,45,9,12.40638673476884
40,14,3,12,1.2798835959636943
23,35,34,51,31.312527020502216
42,49,23,18,25.374773974271438
38,36,30,33,38.18249724929188
10,10,34,16,12.665010423024254
52,5,37,15,10.11967149269341
25,5,14,12,10.05252743021461
25,10,21,51,14.673019248339818
22,13,18,15,19.07927906262076
48,39,27,27,34.07529719300922
27,20,49,46,28.73797931092103
5,3,41,11,3.9317965389860876
28,7,13,37,12.53473644529993
49,5,14,45,10.05252743021461
32,36,16,28,18.743615962788514
46,43,7,30,6.171741527903025
46,9,3,13,1.2798835959636943
29,30,29,10,13.29598592175499
17,4,33,9,7.477842253520352
14,10,46,15,14.618825298189265
24,29,46,45,32.6175786392262
22,14,21,41,21.699395675332962
16,32,35,5,7.340551356923348
8,34,49,5,7.450235678254758
38,33,14,41,16.030262020784786
36,23,37,13,18.227273497652114
44,45,5,37,3.306701985466447
17,8,32,27,13.97928511689099
47,15,43,42,22.60614957874182
42,39,47,24,33.33135772953687
27,33,40,36,36.898052420443
12,39,46,51,16.002886700582827
32,50,28,27,34.92730292510234
17,31,20,34,22.423290041391716
26,33,20,40,24.270038669231344
9,24,15,22,11.867754710001737
39,42,9,7,8.158094118546654
41,29,30,26,35.80387405902158
30,34,39,13,18.227273497652114
40,44,44,7,10.077242479384134
20,15,5,43,3.306701985466447
44,51,49,18,25.6867927737633
22,4,17,43,7.4936185360090315
37,39,15,52,17.285239473573633
7,47,15,18,9.071009128282014
4,33,21,48,5.030152666954766
8,40,34,29,10.532551802911058
29,44,51,38,39.51774946780143
7,10,17,33,8.938123139524976
52,26,49,4,6.165207432065431
22,45,21,41,25.60097082554108
12,40,33,37,16.002886700582827
13,25,47,9,12.293919459357609
48,7,42,45,12.6984116608449
47,20,9,7,8.158094118546654
8,18,25,34,10.532551802911058
21,36,21,13,18.227273497652114
18,34,10,12,10.347131546509509
43,27,27,3,3.521110412390976
25,12,46,20,17.338298219218686
39,15,30,42,22.605978920341084
39,36,47,26,36.0882862129122
49,28,28,13,18.227273497652114
23,32,50,52,31.312527020502216
9,6,39,46,10.213384507546666
27,49,29,20,27.38858802049817
4,24,46,36,5.030152666954766
47,42,26,26,32.637644273340115
31,17,30,42,24.286652771201624
42,24,9,28,9.100079595829946
25,28,7,49,6.171741527903025
41,51,13,21,14.748826161780944
46,5,27,6,8.902620923594478
36,50,49,44,49.330163717619726
16,38,52,47,21.630848065935965
25,9,13,3,3.521110412390976
13,20,51,9,12.293919459357609
7,52,51,52,9.071009128282014
42,49,16,10,13.154049821321847
52,52,8,21,7.613661361048425
13,14,38,15,17.265303062701406
22,18,27,38,27.557928488795135
43,30,6,45,4.581829190463551
18,23,16,21,18.743615962788514
40,43,42,4,6.165207432065431
20,41,11,40,11.771938983616257
40,32,27,42,33.91172232497898
37,39,8,50,7.613661361048425
21,31,41,12,16.24646562650957
27,12,47,52,17.338298219218686
46,13,12,24,13.140846720505106
27,20,17,21,20.21533824496849
31,14,12,10,11.827556699366442
36,3,5,41,3.43512083370432
45,20,30,23,28.646707194645
37,11,50,14,17.176578431309935
9,35,48,24,11.945135747096126
10,30,37,24,13.296711246863644
19,7,22,39,12.69966749216963
9,40,23,40,11.945135747096126
17,25,41,31,22.983509433070154
18,21,23,10,13.154049821321847
52,20,18,33,21.52418364895102
41,10,50,24,14.675405530650778
30,50,18,47,21.425309018493106
31,13,51,11,14.975764516195468
48,13,35,25,20.091771636460322
30,18,23,6,8.786913675209291
49,40,40,39,50.884630867688635
17,30,17,26,20.14445941124624
28,19,40,48,27.302117108133658
18,51,31,31,24.382088696957922
40,30,11,8,10.66941694493803
43,39,7,34,6.171741527903025
43,24,30,40,35.31288833908166
18,27,21,32,23.75943696222192
12,28,37,24,16.002886700582827
29,6,5,8,3.18746772005689
7,32,12,14,8.938123139524976
51,25,37,4,6.165207432065431
25,10,35,24,14.67533317723123
47,36,25,17,23.18951257063339
19,16,43,37,23.760479860258148
10,36,22,12,13.119233386184462
38,38,3,35,1.2798835959636943
43,48,31,35,39.52895182022322
45,18,20,23,24.325099055362553
39,3,38,21,4.32272208780797
43,17,41,8,11.385257925414827
12,15,5,44,3.306701985466447
15,28,36,18,20.111875674642977
3,12,32,8,3.643359285151712
36,41,21,5,7.340551356923348
28,24,33,44,35.05935839470851
11,19,6,40,4.581829190463551
35,44,30,6,8.786913675209291
35,29,21,50,25.60097082554108
24,42,24,25,29.646348037415766
42,30,36,17,23.18951257063339
12,35,34,45,16.002886700582827
4,26,9,13,4.813377627782457
24,10,41,14,14.686011867832597
16,34,19,19,20.85284701973737
18,46,12,50,13.337273309863852
36,17,38,22,24.29168258703991
27,7,27,43,12.698417725381708
38,26,41,15,20.7828211894305
38,29,24,19,25.852269701303044
33,7,10,35,10.354853107724823
3,16,28,12,3.643359285151712
48,9,11,44,11.281939647606794
11,7,49,26,12.824988050977343
30,4,48,35,7.495081473621359
19,26,50,32,25.76578342538183
29,17,47,23,24.2891660979682
6,17,7,41,5.408740746744695
13,33,38,22,17.4338837230921
32,16,44,15,19.44210439612268
45,39,31,37,39.52895182022322
32,7,49,31,12.698411917338124
21,45,35,3,3.521110412390976
36,41,28,7,10.077242479384134
25,6,4,35,1.8270113957808283
12,41,40,33,16.002886700582827
45,39,23,48,28.52706852303215
21,21,13,10,12.657152346519425
16,9,50,41,13.776282490663872
17,28,21,18,22.5903300596131
9,28,18,45,11.92194083112208
27,51,24,19,25.852269701303044
27,39,18,44,21.425309018493106
43,10,37,46,14.675381365442725
44,7,18,17,12.712936214756352
25,45,29,25,33.737283160202644
16,4,37,46,7.495051035858074
31,20,7,52,6.171741527903025
29,15,48,5,7.340551356923348
18,24,24,34,24.382088696957922
27,37,14,27,16.030262020784786
52,31,5,38,3.306701985466447
35,37,37,21,28.710091116258738
37,3,33,30,4.322721701553154
40,20,20,49,24.603468715861563
48,42,4,38,2.0461696335446353
43,40,45,29,40.32730171833016
51,29,45,52,41.75567151234809
7,11,35,14,9.071009128282014
46,37,37,44,48.04250570393822
25,45,16,10,13.154049821321847
4,9,26,13,4.9683996260209975
48,20,30,5,7.340551356923348
17,6,16,39,10.524019628088283
34,42,9,37,9.100079595829946
4,42,29,31,5.030152666954766
36,19,38,17,22.77653907029909
41,13,22,24,20.07608251008375
20,23,29,13,18.197175412929568
12,14,18,50,16.073273729670852
44,3,52,29,4.322721693464071
18,20,17,5,7.340551356923348
24,20,21,14,19.423162995153362
7,35,48,26,9.071009128282014
48,23,28,42,32.49503604438696
3,44,32,7,3.5906879449036544
45,8,30,42,13.976416186930745
45,8,30,40,13.976416186930745
16,37,9,34,9.100079595829946
50,24,50,28,35.15317775247165
29,39,20,17,23.694546383619784
33,3,11,49,4.343358730405072
6,34,50,13,7.710440851639495
20,30,17,14,19.305239582328852
4,23,3,16,1.2798835959636943
31,48,36,16,22.211547987002767
39,36,19,14,19.582592154917705
4,4,11,16,4.631433855458818
32,5,9,22,8.798262439456197
19,8,47,42,13.97928511689099
48,26,52,36,37.82292083325907
22,32,29,12,16.24646562650957
3,10,3,21,1.0915126564873032
43,45,11,32,11.771938983616257
18,35,42,26,24.382088696957922
49,43,30,9,12.40638673476884
5,26,22,34,6.380362326438906
37,6,49,10,10.534755312441435
20,38,13,36,14.748826161780944
44,19,49,14,19.423162995153362
22,6,20,48,10.530422266432526
15,49,39,51,20.229309807366498
35,7,11,28,11.778369785496459
34,52,45,35,46.214971151492506
12,17,43,21,16.073273729670852
30,15,33,42,22.60621770024368
25,46,6,22,4.581829190463551
26,45,33,39,35.27852427812608
44,34,50,26,36.0882862129122
17,23,30,16,20.738906219874952
8,49,8,24,7.613661361048425
3,12,36,30,3.643359285151712
34,36,39,9,12.40638673476884
29,38,7,12,6.171741527903025
18,48,44,4,6.165207432065431
42,37,8,19,7.613661361048425
44,20,11,34,11.771938983616257
20,12,30,17,17.344197398246287
13,23,49,4,6.165207432065431
36,40,51,31,42.8176097307305
25,44,43,7,10.077242479384134
13,27,36,41,17.4338837230921
44,44,50,11,15.448635835385595
52,9,22,47,13.776922894680038
35,22,15,22,17.285239473573633
37,13,17,16,18.652241984166025
38,14,31,36,21.648320129766105
17,47,42,42,22.983509433070154
23,40,25,9,12.40638673476884
24,5,36,40,10.119297550311007
49,34,14,16,15.789038935958793
28,44,27,22,30.921162126559906
27,40,34,11,15.448635835385595
14,50,33,36,18.817476941744857
47,25,26,31,32.81206651282263
43,3,44,8,4.3305448427383775
24,38,19,22,22.828846276237144
45,36,29,40,36.85976981160815
37,28,35,4,6.165207432065431
4,45,22,42,5.030152666954766
30,13,21,30,20.064651901943357
25,47,20,40,24.270038669231344
3,12,5,21,2.0058771384662406
21,46,44,24,28.48993050985709
23,6,45,4,6.165207432065431
50,29,24,23,29.039077070908
28,23,37,25,32.31662201822324
43,10,21,25,14.673019248339818
7,10,7,12,6.119847358651643
9,35,33,15,11.92194083112208
13,38,37,7,10.129065772045537
12,6,43,51,10.538684463160356
43,41,27,18,25.6867927737633
30,11,5,39,3.306701985466447
11,50,3,11,1.2798835959636943
19,5,29,26,10.11967149269341
24,22,43,52,32.33510573183346
28,51,34,26,35.27299224647445
51,50,51,34,47.29923931333808
11,46,29,52,14.663931188488696
5,23,38,23,6.380362326438906
35,42,25,14,19.423162995153362
7,39,26,27,9.071009128282014
38,23,12,27,13.337273309863852
27,8,5,15,3.306701985466447
3,45,29,17,3.643359285151712
32,7,13,40,12.53473644529993
33,20,18,23,21.52418364895102
9,6,16,8,9.259323963342148
41,46,9,44,9.100079595829946
28,22,37,15,20.7828211894305
29,32,26,40,32.54568610956562
36,36,31,7,10.077242479384134
32,52,46,12,16.24646562650957
52,47,38,22,31.231408962873296
12,47,37,19,16.002886700582827
10,26,33,34,13.296711246863644
15,23,19,7,10.077242479384134
29,42,41,49,39.51774946780143
43,32,7,13,6.171741527903025
44,16,13,20,14.704165132631084
29,29,21,34,25.60097082554108
8,15,25,50,10.532551802911058
48,49,20,39,24.270038669231344
